"location_id","location_name","co","no2","o3","pm10","pm25","so2","datetimeUtc","datetimeLocal","timezone","latitude","longitude","country_iso","isMobile","isMonitor","owner_name","provider"
"2161312","Xuân Tảo","857.4","28.7","","105.9","78.7","","2025-02-12T21:00:00Z","2025-02-13T04:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","932.9","28.3","","109.6","81.5","","2025-02-12T22:00:00Z","2025-02-13T05:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","985.7","30.1","","115.3","85.6","","2025-02-12T23:00:00Z","2025-02-13T06:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1422.5","35","","110.9","82.5","","2025-02-13T00:00:00Z","2025-02-13T07:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1515.3","42.3","","37","84.1","","2025-02-13T01:00:00Z","2025-02-13T08:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1243.6","48.7","","111.2","82.7","","2025-02-13T02:00:00Z","2025-02-13T09:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","773.3","50","","60.5","45.2","","2025-02-13T03:00:00Z","2025-02-13T10:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","470.9","33","","18.4","15","","2025-02-13T04:00:00Z","2025-02-13T11:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","483.9","21.2","","18.5","16","","2025-02-13T05:00:00Z","2025-02-13T12:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","650.9","22.9","","19.2","16.7","","2025-02-13T06:00:00Z","2025-02-13T13:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","620.2","26.5","","16.6","14.1","","2025-02-13T07:00:00Z","2025-02-13T14:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","482.9","29.7","","14.4","14.9","","2025-02-13T08:00:00Z","2025-02-13T15:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","465.1","25.7","","21","17.5","","2025-02-13T09:00:00Z","2025-02-13T16:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","566.3","32","","26.8","21","","2025-02-13T10:00:00Z","2025-02-13T17:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","591.3","31.3","","30","22.7","","2025-02-13T11:00:00Z","2025-02-13T18:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","642.9","40.6","","40","29.9","","2025-02-13T12:00:00Z","2025-02-13T19:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","638.5","32.3","","41.9","31.4","","2025-02-13T13:00:00Z","2025-02-13T20:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","640.7","41.7","","45.4","33.9","","2025-02-13T14:00:00Z","2025-02-13T21:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","734.7","33.9","","49.8","37.2","","2025-02-13T15:00:00Z","2025-02-13T22:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","780.9","29.2","","47.2","35.3","","2025-02-13T16:00:00Z","2025-02-13T23:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","680.9","33.9","","44.9","33.6","","2025-02-13T17:00:00Z","2025-02-14T00:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","628.1","28.6","","41.9","31.4","","2025-02-13T18:00:00Z","2025-02-14T01:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","605.8","30.2","","47","35.1","","2025-02-13T19:00:00Z","2025-02-14T02:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","587.4","30","","41","30.7","","2025-02-13T20:00:00Z","2025-02-14T03:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","619.4","37.6","","51.8","38.7","","2025-02-13T21:00:00Z","2025-02-14T04:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","620.4","33.7","","45.6","34.1","","2025-02-13T22:00:00Z","2025-02-14T05:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","755.8","33.9","","51.5","38.4","","2025-02-13T23:00:00Z","2025-02-14T06:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","954.5","37.6","","54.4","40.6","","2025-02-14T00:00:00Z","2025-02-14T07:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1030.6","39.8","","56.8","42.4","","2025-02-14T01:00:00Z","2025-02-14T08:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1289.9","50.2","","66.4","49.5","","2025-02-14T02:00:00Z","2025-02-14T09:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1123.5","49.6","","68.6","51.1","","2025-02-14T03:00:00Z","2025-02-14T10:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1011.6","41.4","","78.3","58.3","","2025-02-14T04:00:00Z","2025-02-14T11:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","890.9","44.7","","65.4","49.2","","2025-02-14T05:00:00Z","2025-02-14T12:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","773.3","35","","67","55.8","","2025-02-14T06:00:00Z","2025-02-14T13:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","777.7","40.6","","73.2","61.2","","2025-02-14T07:00:00Z","2025-02-14T14:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","778.1","38.3","","73.4","59.5","","2025-02-14T08:00:00Z","2025-02-14T15:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","798.8","45.9","","67.7","50.6","","2025-02-14T09:00:00Z","2025-02-14T16:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1119.7","52.1","","70.7","52.6","","2025-02-14T10:00:00Z","2025-02-14T17:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1430.4","56.5","","67","49.9","","2025-02-14T11:00:00Z","2025-02-14T18:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","946.5","53.6","","56.1","41.9","","2025-02-14T12:00:00Z","2025-02-14T19:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","558.5","37.3","","31.7","23.8","","2025-02-14T13:00:00Z","2025-02-14T20:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","612.1","32.6","","29.3","22","","2025-02-14T14:00:00Z","2025-02-14T21:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","612.4","37.8","","36","27","","2025-02-14T15:00:00Z","2025-02-14T22:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","571.2","34.2","","43","32.2","","2025-02-14T16:00:00Z","2025-02-14T23:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","417.2","28.9","","39.9","29.8","","2025-02-14T17:00:00Z","2025-02-15T00:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","415.4","22.8","","40.9","30.6","","2025-02-14T18:00:00Z","2025-02-15T01:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","353.9","23.7","","40.1","30","","2025-02-14T19:00:00Z","2025-02-15T02:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","308","35.2","","43.5","32.5","","2025-02-14T20:00:00Z","2025-02-15T03:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","378.9","22.3","","50.2","37.5","","2025-02-14T21:00:00Z","2025-02-15T04:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","453.6","26","","52.1","38.9","","2025-02-14T22:00:00Z","2025-02-15T05:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","540.2","34.1","","55.7","41.6","","2025-02-14T23:00:00Z","2025-02-15T06:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","643.5","28.9","","55.4","41.3","","2025-02-15T00:00:00Z","2025-02-15T07:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","902.9","31.6","","49","36.6","","2025-02-15T01:00:00Z","2025-02-15T08:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","998.2","35.6","","57.9","43.2","","2025-02-15T02:00:00Z","2025-02-15T09:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1011.5","37.2","","57.4","42.9","","2025-02-15T03:00:00Z","2025-02-15T10:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","864.4","42.9","","55.1","41.2","","2025-02-15T04:00:00Z","2025-02-15T11:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","803","43.8","","51.8","38.7","","2025-02-15T05:00:00Z","2025-02-15T12:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","655","39.6","","46.4","34.7","","2025-02-15T06:00:00Z","2025-02-15T13:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","583.7","31.6","","42.9","32.2","","2025-02-15T07:00:00Z","2025-02-15T14:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","610.8","30.3","","40.9","30.9","","2025-02-15T08:00:00Z","2025-02-15T15:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","794.7","37.5","","41.2","30.9","","2025-02-15T09:00:00Z","2025-02-15T16:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","790","39.2","","38.8","29","","2025-02-15T10:00:00Z","2025-02-15T17:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1165.7","42.3","","40.3","30.2","","2025-02-15T11:00:00Z","2025-02-15T18:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","969.9","44.2","","50","37.4","","2025-02-15T12:00:00Z","2025-02-15T19:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1029.5","43.2","","54.8","40.9","","2025-02-15T13:00:00Z","2025-02-15T20:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","806","35.7","","42.6","31.9","","2025-02-15T14:00:00Z","2025-02-15T21:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","685.1","31.4","","42.9","32.1","","2025-02-15T15:00:00Z","2025-02-15T22:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","758.1","30.6","","48.3","36.1","","2025-02-15T16:00:00Z","2025-02-15T23:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","636.3","25.3","","50.2","37.4","","2025-02-15T17:00:00Z","2025-02-16T00:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","636.2","26.6","","50.7","37.9","","2025-02-15T18:00:00Z","2025-02-16T01:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","522","37.4","","36.4","27.3","","2025-02-15T19:00:00Z","2025-02-16T02:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","476.4","34.9","","24.9","18.8","","2025-02-15T20:00:00Z","2025-02-16T03:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","445.9","31.2","","19.8","15","","2025-02-15T21:00:00Z","2025-02-16T04:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","407.2","32.7","","12.9","9.9","","2025-02-15T22:00:00Z","2025-02-16T05:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","386.6","30.1","","10.5","8.1","","2025-02-15T23:00:00Z","2025-02-16T06:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1432.9","32.8","","27.1","20.4","","2025-02-16T00:00:00Z","2025-02-16T07:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1085.4","35.2","","18.2","13.8","","2025-02-16T01:00:00Z","2025-02-16T08:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","824.9","34.4","","18.5","14","","2025-02-16T02:00:00Z","2025-02-16T09:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","856.9","31.8","","18.2","13.8","","2025-02-16T03:00:00Z","2025-02-16T10:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","596.1","32.7","","14","10.7","","2025-02-16T04:00:00Z","2025-02-16T11:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","500.5","31.9","","10.5","8.1","","2025-02-16T05:00:00Z","2025-02-16T12:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","494.9","36.2","","10.7","8.3","","2025-02-16T06:00:00Z","2025-02-16T13:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","589.8","47","","12","9.3","","2025-02-16T07:00:00Z","2025-02-16T14:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","456.7","52.4","","9.3","7.3","","2025-02-16T08:00:00Z","2025-02-16T15:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","623.1","53.5","","10.3","8","","2025-02-16T09:00:00Z","2025-02-16T16:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","421.5","50.9","","8.7","6.8","","2025-02-16T10:00:00Z","2025-02-16T17:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","670.1","43.2","","10.9","8.5","","2025-02-16T11:00:00Z","2025-02-16T18:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","737.3","46.3","","12.4","9.5","","2025-02-16T12:00:00Z","2025-02-16T19:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","546.6","42.5","","16.3","12.4","","2025-02-16T13:00:00Z","2025-02-16T20:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","409.5","38.3","","13.1","10","","2025-02-16T14:00:00Z","2025-02-16T21:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","380.6","39.1","","12.7","9.7","","2025-02-16T15:00:00Z","2025-02-16T22:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","309.4","42.4","","12.5","9.6","","2025-02-16T16:00:00Z","2025-02-16T23:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","285","41.8","","15.8","12.1","","2025-02-16T17:00:00Z","2025-02-17T00:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","289.9","29.3","","15.4","11.7","","2025-02-16T18:00:00Z","2025-02-17T01:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","350.4","26","","19.2","14.6","","2025-02-16T19:00:00Z","2025-02-17T02:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","428.1","24.1","","20.4","15.4","","2025-02-16T20:00:00Z","2025-02-17T03:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","378.8","36.4","","23.8","18","","2025-02-16T21:00:00Z","2025-02-17T04:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","382.6","23.2","","24","18.1","","2025-02-16T22:00:00Z","2025-02-17T05:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","579.4","25.8","","34.6","25.9","","2025-02-16T23:00:00Z","2025-02-17T06:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","1159.4","27.6","","40","30","","2025-02-17T00:00:00Z","2025-02-17T07:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","917.4","29.2","","38.4","28.8","","2025-02-17T01:00:00Z","2025-02-17T08:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","660.3","32.4","","33.6","25.2","","2025-02-17T02:00:00Z","2025-02-17T09:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","636.1","39.5","","32.6","24.5","","2025-02-17T03:00:00Z","2025-02-17T10:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","526.8","34.5","","22.7","17.2","","2025-02-17T04:00:00Z","2025-02-17T11:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","466.7","42.7","","23.7","17.9","","2025-02-17T05:00:00Z","2025-02-17T12:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","379","44.1","","26.5","20","","2025-02-17T06:00:00Z","2025-02-17T13:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","388.3","33.1","","29.7","22.3","","2025-02-17T07:00:00Z","2025-02-17T14:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","380.5","36.6","","32","24.1","","2025-02-17T08:00:00Z","2025-02-17T15:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","735.1","39","","38.5","28.8","","2025-02-17T09:00:00Z","2025-02-17T16:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","869","42.2","","41.3","30.8","","2025-02-17T10:00:00Z","2025-02-17T17:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","762.7","37.5","","36.8","27.6","","2025-02-17T11:00:00Z","2025-02-17T18:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","605.1","36.6","","32.5","24.4","","2025-02-17T12:00:00Z","2025-02-17T19:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","542.5","30.5","","28.7","21.6","","2025-02-17T13:00:00Z","2025-02-17T20:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","460.1","35.6","","25","18.9","","2025-02-17T14:00:00Z","2025-02-17T21:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","370.5","38.3","","28","21","","2025-02-17T15:00:00Z","2025-02-17T22:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","360.4","38.7","","24","18.1","","2025-02-17T16:00:00Z","2025-02-17T23:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","318.4","32.8","","16.9","12.8","","2025-02-17T17:00:00Z","2025-02-18T00:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
"2161312","Xuân Tảo","335","31.1","","14.9","11.3","","2025-02-17T18:00:00Z","2025-02-18T01:00:00+07:00","Asia/Bangkok","21.2575","105.8514","","","","Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
